spot,rate,time_to_expiry,forward,strike,log_moneyness,implied_volatility,total_variance,call_price,put_price
100.0,0.03,0.4931506849315068,101.49045011679134,130.31631750103944,0.25,0.20323223117838496,0.020368770307271262,0.2599702575608491,28.662511926335
100.0,0.03,0.4931506849315068,101.49045011679134,136.9977779750038,0.30000000000000004,0.20418223117838494,0.02055964119237539,0.10986014814262912,35.09574090574297
100.0,0.03,0.4931506849315068,101.49045011679134,144.02180425286133,0.35,0.20603223117838493,0.02093389164707348,0.04417172570253258,41.95092658502823
100.0,0.03,0.4931506849315068,101.49045011679134,151.40596005895867,0.4,0.20878223117838496,0.021496448246708013,0.017266115830741058,49.199735879957785
100.0,0.03,1.0,103.0454533953517,69.07343306373548,-0.4,0.2669370563888011,0.07125539207351798,33.60659168469575,0.6385962882596949
100.0,0.03,1.0,103.0454533953517,72.61490370736911,-0.35000000000000003,0.25618705638880107,0.06563180786115874,30.37548124751013,0.8442902193814792
100.0,0.03,1.0,103.0454533953517,76.33794943368532,-0.30000000000000004,0.24633705638880107,0.06068194535029936,27.058931357004774,1.1407534251765554
100.0,0.03,1.0,103.0454533953517,80.25187979624786,-0.25,0.2373870563888011,0.05635261454093983,23.688607828556158,1.5686861356966517
100.0,0.03,1.0,103.0454533953517,84.36648165963838,-0.2,0.2293370563888011,0.05259548543308014,20.31108470280674,2.184160010604945
100.0,0.03,1.0,103.0454533953517,88.69204367171577,-0.15000000000000002,0.2221870563888011,0.049367088026720275,16.990009462627903,3.0608071051337014
100.0,0.03,1.0,103.0454533953517,93.23938199059484,-0.09999999999999998,0.2159370563888011,0.04662881232186026,13.805447725221427,4.2891895288173885
100.0,0.03,1.0,103.0454533953517,98.01986733067554,-0.04999999999999999,0.2105870563888011,0.04434690831850009,10.84837021690172,5.971312666973127
100.0,0.03,1.0,103.0454533953517,103.0454533953517,0.0,0.2061370563888011,0.04249248601663976,8.209141717251427,8.209141717251441
100.0,0.03,1.0,103.0454533953517,108.32870676749587,0.04999999999999999,0.2025870563888011,0.041041515416279276,5.961374944288764,11.08848458189118
100.0,0.03,1.0,103.0454533953517,113.88283833246219,0.09999999999999998,0.19993705638880108,0.03997482651741862,4.145850908388908,14.66294271595369
100.0,0.03,1.0,103.0454533953517,119.72173631218102,0.15000000000000002,0.19818705638880108,0.03927810932005782,2.7610946508180696,18.944518923646385
100.0,0.03,1.0,103.0454533953517,125.8600009929478,0.20000000000000007,0.19733705638880109,0.03894191382419686,1.7653367114210816,23.905612527438066
100.0,0.03,1.0,103.0454533953517,132.3129812337437,0.25,0.1973870563888011,0.038961650029835745,1.0892817366481413,29.49182340542228
100.0,0.03,1.0,103.0454533953517,139.09681284637804,0.30000000000000004,0.1983370563888011,0.039337587936974464,0.6538688007048519,35.63974955830517
100.0,0.03,1.0,103.0454533953517,146.22845894342245,0.35,0.20018705638880108,0.040074857545613025,0.385798906817441,42.292553766143186
100.0,0.03,1.0,103.0454533953517,153.72575235482816,0.4,0.2029370563888011,0.04118344885575144,0.22643656956547709,49.4089063336925
100.0,0.03,2.0,106.18365465453596,71.17703227626097,-0.4,0.25882775422663784,0.1339836127160097,35.03124637988911,2.0632509834530417
100.0,0.03,2.0,106.18365465453596,74.82635675785652,-0.35000000000000003,0.24807775422663783,0.12308514428426424,31.97214033938735,2.440949311258697
100.0,0.03,2.0,106.18365465453596,78.66278610665533,-0.30000000000000004,0.2382277542266378,0.11350492576773469,28.856159686680414,2.9379817548521903
100.0,0.03,2.0,106.18365465453596,82.69591339433623,-0.25,0.22927775422663782,0.10513657716642108,25.711240301685457,3.591318608825926
100.0,0.03,2.0,106.18365465453596,86.93582353988057,-0.2,0.22122775422663785,0.09788343848032335,22.57435111520021,4.447426422998383
100.0,0.03,2.0,106.18365465453596,91.39311852712281,-0.15000000000000002,0.21407775422663783,0.0916585697094415,19.491829764249765,5.562627406755539
100.0,0.03,2.0,106.18365465453596,96.07894391523232,-0.09999999999999998,0.20782775422663782,0.08638475085377555,16.51826153370076,7.002003337296706
100.0,0.03,2.0,106.18365465453596,101.0050167084168,-0.04999999999999999,0.20247775422663783,0.0819944819133255,13.713288730719256,8.836231180790662
100.0,0.03,2.0,106.18365465453596,106.18365465453596,0.0,0.19802775422663782,0.07842998288809135,11.136115896483716,11.136115896483716
100.0,0.03,2.0,106.18365465453596,111.62780704588714,0.04999999999999999,0.19447775422663782,0.07564319377807309,8.838248405983656,13.965358043586065
100.0,0.03,2.0,106.18365465453596,117.351087099181,0.09999999999999998,0.1918277542266378,0.07359577458327073,6.855961871287306,17.373053678852045
100.0,0.03,2.0,106.18365465453596,123.36780599567432,0.15000000000000002,0.1900777542266378,0.07225910530368425,5.204646025727392,21.388070298555704
100.0,0.03,2.0,106.18365465453596,129.69300866657719,0.20000000000000007,0.18922775422663782,0.0716142859393137,3.876952490180525,26.017228306197524
100.0,0.03,2.0,106.18365465453596,136.34251141321775,0.25,0.18927775422663784,0.07165213649015904,2.8454672513171246,31.24800892009125
100.0,0.03,2.0,106.18365465453596,143.33294145603404,0.30000000000000004,0.19022775422663782,0.07237319695622024,2.068968687176138,37.05484944477645
100.0,0.03,2.0,106.18365465453596,150.68177851128533,0.35,0.1920777542266378,0.07378772733749736,1.500138702193352,43.40689356151907
100.0,0.03,2.0,106.18365465453596,158.40739849944816,0.4,0.19482775422663784,0.0759157076339904,1.0924759353046767,50.27494569943171
